supuesto_id,pregunta,opcion_a,opcion_b,opcion_c,opcion_d
3,818.1,"Deberán ir firmados por abogado y procurador cuando su intervención fuere
necesaria por razón de la cuantía, según las reglas generales.","Deberán ir firmados por el secretario-administrador con cualificación profesional
necesaria y legalmente reconocida.","Deberán ir firmados por el secretario-administrador y el presidente de la
comunidad.","Deberán ir firmados por abogado y procurador cuando su intervención fuere
necesaria por razón de la cuantía, y además por el secretario-administrador con el
visto bueno del presidente de la comunidad."
3,"17.- Uno de los vecinos morosos en un procedimiento monitorio funda su escrito de
oposición en la existencia de pluspetición alegando el pago de una canasta de
baloncesto profesional de uso comunitario, ¿cómo se actuará respecto de la cantidad
reconocida como debida? Art. 818.1","Conforme a lo que dispone el apartado cuarto del artículo 19 de la Ley de
Enjuiciamiento Civil.","Conforme a lo que dispone el apartado segundo del artículo 20 de la Ley de
Enjuiciamiento Civil.","Conforme a lo que dispone el apartado segundo del artículo 21 de la Ley de
Enjuiciamiento Civil.","Conforme a lo que dispone el apartado cuarto del artículo 22 de la Ley de
Enjuiciamiento Civil."
3,"18.- Si uno de los vecinos morosos deudores se opone a la petición inicial del proceso
monitorio, ¿LA RIBIERA qué podrá solicitar? Art. 21.4","El despacho de la ejecución de bienes suficientes de aquél, para hacer frente a la
cantidad reclamada, los intereses y las costas.","El embargo preventivo de bienes suficientes de aquél, que el tribunal acordará en
todo caso.","El embargo preventivo de bienes suficientes de aquél, que el tribunal podrá acordar.","Las medidas cautelares específicas reguladas en el artículo 771 de la Ley de
Enjuiciamiento Civil."
3,"19.- Si el tribunal acordare la medida de la pregunta anterior, ¿será necesario que el
acreedor preste caución? Art. 21.4",Sí.,No.,"No, si el tribunal decide dispensarlo.","Sí, pudiendo enervar."
3,"20.- ¿Cómo se resolverá definitivamente el proceso uno de los prestatarios de MONEY
RAPID presenta escrito de oposición dentro de plazo? Art. 818.1",Por el juicio declarativo verbal.,Por el juicio declarativo ordinario.,"Por el juicio que corresponda, teniendo la sentencia que se dicte fuerza de cosa
juzgada.","Por el juicio que corresponda, sin que la sentencia que se dicte tenga fuerza de cosa
juzgada.

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
3,"21.- Si uno de los deudores de la comunidad de propietarios o de los prestatarios
morosos del supuesto no atiende el requerimiento de pago que se le efectúa, el
Letrado de la Administración de Justicia dictará decreto dando por terminado el
proceso monitorio, ¿cómo continuará el bufete LEX 8: JURIS reclamando la cuantía
adeudada, según establece el artículo 816 de la Ley de Enjuiciamiento Civil? Art. 816.1","Instando el despacho de la ejecución, bastando para ello con la mera solicitud, sin
necesidad de que transcurra el plazo de veinte días previstos en el artículo 548 de la
Ley de Enjuiciamiento Civil.","Instando el despacho de la ejecución, bastando para ello demanda ejecutiva, sin
necesidad de que transcurra el plazo de veinte días previstos en el artículo 548 de la
Ley de Enjuiciamiento Civil.","Instando el despacho de ejecución, bastando para ello con la mera solicitud, dentro
del plazo de veinte días previsto en el artículo 548 de la Ley de Enjuiciamiento Civil.","Instando el despacho de ejecución, bastando para ello con demanda ejecutiva,
dentro del plazo de veinte días previsto en el artículo 548 de la Ley de Enjuiciamiento
Civil."
3,"22.- Una vez despachada ejecución contra los deudores morosos, ¿podrán oponerse?:
Art. 556.1","Sí, en el plazo de veinte días desde la notificación del auto en el que se despache
ejecución, alegando el pago.","Sí, en el plazo de veinte días desde la notificación del auto en el que se despache
ejecución, por concurrencia de culpas.","Sí, en el plazo de diez días desde la notificación del auto en el que se despache
ejecución, alegando el pago.","En ningún caso procede la oposición a la ejecución, una vez dictado el auto
ordenando el despacho de ejecución, por no haber atendido a la reclamación del
proceso monitorio."
4,"105.- El recurso contencioso administrativo interpuesto por el interesado, M.E.G., se
tramitará: Art. 78.1","Por el procedimiento ordinario, en única instancia.",Por el procedimiento abreviado.,"Por el procedimiento para la protección de los derechos fundamentales de la
persona.",Por el procedimiento para la garantía de la unidad de mercado.
4,"106.- El plazo para interponer el recurso contencioso-administrativo por el interesado,
M.E.G., es de: Art. 46.1",Veinte días desde la fecha del Acuerdo.,Dos meses a contar desde el día siguiente a la fecha del Acuerdo.,Veinte días contados desde el día siguiente a la notificación de la resolución.,Dos meses contados desde el día siguiente a la notificación de la resolución.
4,"108.- En el orden jurisdiccional contencioso-administrativo, se entenderá efectuado el
emplazamiento de la Administración autora del acto objeto del recurso por: Art. 50.1",El envío del expediente administrativo.,La personación de la Administración demandada.,La reclamación del expediente administrativo.,La recepción del expediente administrativo.
4,109.- La Administración autora del Acuerdo impugnado: Art. 78.3,"Deberá remitir el expediente administrativo con al menos diez días de antelación del
término señalado para la vista.",No está obligada a remitir el expediente administrativo.,"Deberá remitir el expediente administrativo con al menos quince días de
antelación del término señalado para la vista.","Deberá remitir el expediente administrativo en el plazo de diez días, prorrogable por
otros diez días más."
4,"110.- La multa por no remitir la Administración el expediente administrativo completo,
será reiterada: Art. 48.7","Cada 20 días, hasta el cumplimiento de lo requerido.","Cada 10 días, hasta el cumplimiento de lo requerido.","Mensualmente, hasta un máximo de 12 meses.",No será reiterada en ningún caso.
4,"111.- En el orden jurisdiccional contencioso-administrativo, contra los autos que
resuelvan los recursos de reposición: Art. 79.2","Podrá interponerse recurso de revisión en el plazo de cinco días a contar desde el
día siguiente al de la notificación de la resolución impugnada.","Es admisible recurso de apelación en el plazo de cinco días a contar desde el día
siguiente al de la notificación de la resolución impugnada.","Podrá interponerse recurso de apelación en el plazo de diez días a contar desde el
día siguiente al de la notificación de la resolución impugnada.",No es admisible recurso de reposición.
4,"112.- En el recurso interpuesto por el interesado, M.E.G, si únicamente comparece a la
vista el actor: Art. 78.5",Se tendrá al actor por desistido del recurso.,El demandado será declarado en rebeldía.,El Juez o Tribunal tendrá al demandado por allanado,"El Juez o Tribunal acordará que prosiga la vista en ausencia del demandado.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
4,"113.- En el procedimiento abreviado, el Juez declarará abierta la vista: Art. 78.5",Sienpre que comparezcan las partes o alguna de ellas.,Solo si comparece el actor.,Solo si comparece el demandado.,Ninguna es correcta.
4,78.20,Diez días desde la celebración de la vista.,Diez días desde que el pleito haya sido declarado concluso.,Cinco días desde que el pleito haya sido declarado concluso.,Cinco días desde la celebración de la vista.
4,"116.- En el procedimiento abreviado, presentada la demanda, el Letrado de la
Administración de Justicia del Juzgado de lo Contencioso-administrativo, apreciada la
jurisdicción y competencia objetiva del Tribunal, admitirá la demanda y: Art. 78.3","Dará traslado de la misma a la Administración demandada para que la conteste en el
plazo de veinte días.","Acordará su traslado al demandado, citando a las partes para la celebración de
vista, con indicación de día y hora.","Señalará el día y hora en que deba comenzar la vista dentro de los treinta días
siguientes.","Acordará su traslado al demandado, citando a las partes para la celebración de vista,
con indicación de día y hora, dentro de los diez días siguientes.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
4,"117.- En el procedimiento abreviado, si el actor pide por otrosí en su demanda que el
recurso se falle sin necesidad de recibimiento a prueba ni tampoco de vista, el Letrado
de la Administración de Justicia del Juzgado de lo Contencioso-administrativo: Art. 78.3","Dará traslado de la demanda a las partes demandadas para que la contesten en el
plazo de veinte días, apercibiendo a la Administración demandada de que no se
admitirá la contestación si no va acompañada del expediente.","Dará traslado de la demanda a las partes demandadas para que la contesten en el
plazo de diez días, apercibiendo a la Administración demandada de que no se admitirá
la contestación si no va acompañada del expediente.","Acordará su traslado al demandado, citando a las partes para la celebración de vista,
con indicación de día y hora, dentro de los cinco días siguientes.","Acordará su traslado al demandado, citando a las partes para la celebración de vista,
con indicación de día y hora, dentro de los diez días siguientes."
4,"118.- ¿Cómo se enviará por la Administración demandada el expediente administrativo
al Juzgado de lo Contencioso-administrativo que lo reclame?: Art. 48.4","En soporte electrónico, completo y, en su caso, autentificado, sin necesidad de
acompañar índice.","En soporte electrónico, sin necesidad de foliado.",En soporte electrónico.,"En soporte electrónico, completo, foliado y, autentificado, acompañado de un
índice, asimismo autentificado, de los documentos que contenga."
